0000280STBLXXXX001,0120001STRFXXXX001,0120432STRFXXXX001,432
0000281STBLXXXX001,0120433STRFXXXX001,0120864STRFXXXX001,432
0000282STBLXXXX001,0120865STRFXXXX001,0121296STRFXXXX001,432
0000283STBLXXXX001,0121297STRFXXXX001,0121728STRFXXXX001,432
0000284STBLXXXX001,0121729STRFXXXX001,0122160STRFXXXX001,432
0000285STBLXXXX001,0122161STRFXXXX001,0122592STRFXXXX001,432
0000286STBLXXXX001,0122593STRFXXXX001,0123024STRFXXXX001,432
0000287STBLXXXX001,0123025STRFXXXX001,0123456STRFXXXX001,432
0000288STBLXXXX001,0123457STRFXXXX001,0123888STRFXXXX001,432
0000289STBLXXXX001,0123889STRFXXXX001,0124320STRFXXXX001,432
0000290STBLXXXX001,0124321STRFXXXX001,0124752STRFXXXX001,432
0000291STBLXXXX001,0124753STRFXXXX001,0125184STRFXXXX001,432
0000292STBLXXXX001,0125185STRFXXXX001,0125616STRFXXXX001,432
0000293STBLXXXX001,0125617STRFXXXX001,0126048STRFXXXX001,432
0000294STBLXXXX001,0126049STRFXXXX001,0126480STRFXXXX001,432
0000295STBLXXXX001,0126481STRFXXXX001,0126912STRFXXXX001,432
0000296STBLXXXX001,0126913STRFXXXX001,0127344STRFXXXX001,432
0000297STBLXXXX001,0127345STRFXXXX001,0127776STRFXXXX001,432
0000298STBLXXXX001,0127777STRFXXXX001,0128208STRFXXXX001,432
0000299STBLXXXX001,0128209STRFXXXX001,0128640STRFXXXX001,432
0000300STBLXXXX001,0128641STRFXXXX001,0129072STRFXXXX001,432
0000301STBLXXXX001,0129073STRFXXXX001,0129504STRFXXXX001,432
0000302STBLXXXX001,0129505STRFXXXX001,0129936STRFXXXX001,432
0000303STBLXXXX001,0129937STRFXXXX001,0130368STRFXXXX001,432
0000304STBLXXXX001,0130369STRFXXXX001,0130800STRFXXXX001,432
0000305STBLXXXX001,0130801STRFXXXX001,0131232STRFXXXX001,432
0000306STBLXXXX001,0131233STRFXXXX001,0131664STRFXXXX001,432
0000307STBLXXXX001,0131665STRFXXXX001,0132096STRFXXXX001,432
0000308STBLXXXX001,0132097STRFXXXX001,0132528STRFXXXX001,432
0000309STBLXXXX001,0132529STRFXXXX001,0132960STRFXXXX001,432
0000310STBLXXXX001,0132961STRFXXXX001,0133392STRFXXXX001,432
0000311STBLXXXX001,0133393STRFXXXX001,0133824STRFXXXX001,432
0000312STBLXXXX001,0133825STRFXXXX001,0134256STRFXXXX001,432
0000313STBLXXXX001,0134257STRFXXXX001,0134688STRFXXXX001,432
0000314STBLXXXX001,0134689STRFXXXX001,0135120STRFXXXX001,432
0000315STBLXXXX001,0135121STRFXXXX001,0135552STRFXXXX001,432
0000316STBLXXXX001,0135553STRFXXXX001,0135984STRFXXXX001,432
0000317STBLXXXX001,0135985STRFXXXX001,0136416STRFXXXX001,432
0000318STBLXXXX001,0136417STRFXXXX001,0136848STRFXXXX001,432
0000319STBLXXXX001,0136849STRFXXXX001,0137280STRFXXXX001,432
0000320STBLXXXX001,0137281STRFXXXX001,0137712STRFXXXX001,432
0000321STBLXXXX001,0137713STRFXXXX001,0138144STRFXXXX001,432
0000322STBLXXXX001,0138145STRFXXXX001,0138576STRFXXXX001,432
0000323STBLXXXX001,0138577STRFXXXX001,0139008STRFXXXX001,432
0000324STBLXXXX001,0139009STRFXXXX001,0139440STRFXXXX001,432
0000325STBLXXXX001,0139441STRFXXXX001,0139872STRFXXXX001,432
0000326STBLXXXX001,0139873STRFXXXX001,0140304STRFXXXX001,432
0000327STBLXXXX001,0140305STRFXXXX001,0140736STRFXXXX001,432
0000328STBLXXXX001,0140737STRFXXXX001,0141168STRFXXXX001,432
0000329STBLXXXX001,0141169STRFXXXX001,0141600STRFXXXX001,432
0000330STBLXXXX001,0141601STRFXXXX001,0142032STRFXXXX001,432
0000331STBLXXXX001,0142033STRFXXXX001,0142464STRFXXXX001,432
0000332STBLXXXX001,0142465STRFXXXX001,0142896STRFXXXX001,432
0000333STBLXXXX001,0142897STRFXXXX001,0143328STRFXXXX001,432
0000334STBLXXXX001,0143329STRFXXXX001,0143760STRFXXXX001,432
0000335STBLXXXX001,0143761STRFXXXX001,0144192STRFXXXX001,432
0000336STBLXXXX001,0144193STRFXXXX001,0144624STRFXXXX001,432
0000337STBLXXXX001,0144625STRFXXXX001,0145056STRFXXXX001,432
0000338STBLXXXX001,0145057STRFXXXX001,0145488STRFXXXX001,432
0000339STBLXXXX001,0145489STRFXXXX001,0145920STRFXXXX001,432
0000340STBLXXXX001,0145921STRFXXXX001,0146352STRFXXXX001,432
0000341STBLXXXX001,0146353STRFXXXX001,0146784STRFXXXX001,432
0000342STBLXXXX001,0146785STRFXXXX001,0147216STRFXXXX001,432
0000343STBLXXXX001,0147217STRFXXXX001,0147648STRFXXXX001,432
0000344STBLXXXX001,0147649STRFXXXX001,0148080STRFXXXX001,432
0000345STBLXXXX001,0148081STRFXXXX001,0148512STRFXXXX001,432
0000346STBLXXXX001,0148513STRFXXXX001,0148944STRFXXXX001,432
0000347STBLXXXX001,0148945STRFXXXX001,0149376STRFXXXX001,432
0000348STBLXXXX001,0149377STRFXXXX001,0149808STRFXXXX001,432
0000349STBLXXXX001,0149809STRFXXXX001,0150240STRFXXXX001,432
0000350STBLXXXX001,0150241STRFXXXX001,0150672STRFXXXX001,432
0000351STBLXXXX001,0150673STRFXXXX001,0151104STRFXXXX001,432
0000352STBLXXXX001,0151105STRFXXXX001,0151536STRFXXXX001,432
0000353STBLXXXX001,0151537STRFXXXX001,0151968STRFXXXX001,432
0000354STBLXXXX001,0151969STRFXXXX001,0152400STRFXXXX001,432
0000355STBLXXXX001,0152401STRFXXXX001,0152832STRFXXXX001,432
0000356STBLXXXX001,0152833STRFXXXX001,0153264STRFXXXX001,432
0000357STBLXXXX001,0153265STRFXXXX001,0153696STRFXXXX001,432
0000358STBLXXXX001,0153697STRFXXXX001,0154128STRFXXXX001,432
0000359STBLXXXX001,0154129STRFXXXX001,0154560STRFXXXX001,432
0000360STBLXXXX001,0154561STRFXXXX001,0154992STRFXXXX001,432
0000361STBLXXXX001,0154993STRFXXXX001,0155424STRFXXXX001,432
0000362STBLXXXX001,0155425STRFXXXX001,0155856STRFXXXX001,432
0000363STBLXXXX001,0155857STRFXXXX001,0156288STRFXXXX001,432
0000364STBLXXXX001,0156289STRFXXXX001,0156720STRFXXXX001,432
0000365STBLXXXX001,0156721STRFXXXX001,0157152STRFXXXX001,432
0000366STBLXXXX001,0157153STRFXXXX001,0157584STRFXXXX001,432
0000367STBLXXXX001,0157585STRFXXXX001,0158016STRFXXXX001,432
0000368STBLXXXX001,0158017STRFXXXX001,0158448STRFXXXX001,432
0000369STBLXXXX001,0158449STRFXXXX001,0158880STRFXXXX001,432
0000370STBLXXXX001,0158881STRFXXXX001,0159312STRFXXXX001,432
0000371STBLXXXX001,0159313STRFXXXX001,0159744STRFXXXX001,432
0000372STBLXXXX001,0159745STRFXXXX001,0160176STRFXXXX001,432
0000373STBLXXXX001,0160177STRFXXXX001,0160608STRFXXXX001,432
0000374STBLXXXX001,0160609STRFXXXX001,0161040STRFXXXX001,432
0000375STBLXXXX001,0161041STRFXXXX001,0161472STRFXXXX001,432
0000376STBLXXXX001,0161473STRFXXXX001,0161904STRFXXXX001,432
0000377STBLXXXX001,0161905STRFXXXX001,0162336STRFXXXX001,432
0000378STBLXXXX001,0162337STRFXXXX001,0162768STRFXXXX001,432
0000379STBLXXXX001,0162769STRFXXXX001,0163200STRFXXXX001,432
0000380STBLXXXX001,0163201STRFXXXX001,0163632STRFXXXX001,432
0000381STBLXXXX001,0163633STRFXXXX001,0164064STRFXXXX001,432
0000382STBLXXXX001,0164065STRFXXXX001,0164496STRFXXXX001,432
0000383STBLXXXX001,0164497STRFXXXX001,0164928STRFXXXX001,432
0000384STBLXXXX001,0164929STRFXXXX001,0165360STRFXXXX001,432
0000385STBLXXXX001,0165361STRFXXXX001,0165792STRFXXXX001,432
0000386STBLXXXX001,0165793STRFXXXX001,0166224STRFXXXX001,432
0000387STBLXXXX001,0166225STRFXXXX001,0166656STRFXXXX001,432
0000388STBLXXXX001,0166657STRFXXXX001,0167088STRFXXXX001,432
0000389STBLXXXX001,0167089STRFXXXX001,0167520STRFXXXX001,432
0000390STBLXXXX001,0167521STRFXXXX001,0167952STRFXXXX001,432
0000391STBLXXXX001,0167953STRFXXXX001,0168384STRFXXXX001,432
0000392STBLXXXX001,0168385STRFXXXX001,0168816STRFXXXX001,432
0000393STBLXXXX001,0168817STRFXXXX001,0169248STRFXXXX001,432
0000394STBLXXXX001,0169249STRFXXXX001,0169680STRFXXXX001,432
0000395STBLXXXX001,0169681STRFXXXX001,0170112STRFXXXX001,432
0000396STBLXXXX001,0170113STRFXXXX001,0170544STRFXXXX001,432
0000397STBLXXXX001,0170545STRFXXXX001,0170976STRFXXXX001,432
0000398STBLXXXX001,0170977STRFXXXX001,0171408STRFXXXX001,432
0000399STBLXXXX001,0171409STRFXXXX001,0171840STRFXXXX001,432
0000400STBLXXXX001,0171841STRFXXXX001,0172272STRFXXXX001,432
0000401STBLXXXX001,0172273STRFXXXX001,0172704STRFXXXX001,432
0000402STBLXXXX001,0172705STRFXXXX001,0173136STRFXXXX001,432
0000403STBLXXXX001,0173137STRFXXXX001,0173568STRFXXXX001,432
0000404STBLXXXX001,0173569STRFXXXX001,0174000STRFXXXX001,432
0000405STBLXXXX001,0174001STRFXXXX001,0174432STRFXXXX001,432
0000406STBLXXXX001,0174433STRFXXXX001,0174864STRFXXXX001,432
0000407STBLXXXX001,0174865STRFXXXX001,0175296STRFXXXX001,432
0000408STBLXXXX001,0175297STRFXXXX001,0175728STRFXXXX001,432
0000409STBLXXXX001,0175729STRFXXXX001,0176160STRFXXXX001,432
0000410STBLXXXX001,0176161STRFXXXX001,0176592STRFXXXX001,432
0000411STBLXXXX001,0176593STRFXXXX001,0177024STRFXXXX001,432
0000412STBLXXXX001,0177025STRFXXXX001,0177456STRFXXXX001,432
0000413STBLXXXX001,0177457STRFXXXX001,0177888STRFXXXX001,432
0000414STBLXXXX001,0177889STRFXXXX001,0178320STRFXXXX001,432
0000415STBLXXXX001,0178321STRFXXXX001,0178752STRFXXXX001,432
0000416STBLXXXX001,0178753STRFXXXX001,0179184STRFXXXX001,432
0000417STBLXXXX001,0179185STRFXXXX001,0179616STRFXXXX001,432
0000418STBLXXXX001,0179617STRFXXXX001,0180048STRFXXXX001,432
0000419STBLXXXX001,0180049STRFXXXX001,0180480STRFXXXX001,432
0000420STBLXXXX001,0180481STRFXXXX001,0180912STRFXXXX001,432
0000421STBLXXXX001,0180913STRFXXXX001,0181344STRFXXXX001,432
0000422STBLXXXX001,0181345STRFXXXX001,0181776STRFXXXX001,432
0000423STBLXXXX001,0181777STRFXXXX001,0182208STRFXXXX001,432
0000424STBLXXXX001,0182209STRFXXXX001,0182640STRFXXXX001,432
0000425STBLXXXX001,0182641STRFXXXX001,0183072STRFXXXX001,432
0000426STBLXXXX001,0183073STRFXXXX001,0183504STRFXXXX001,432
0000427STBLXXXX001,0183505STRFXXXX001,0183936STRFXXXX001,432
0000428STBLXXXX001,0183937STRFXXXX001,0184368STRFXXXX001,432
0000429STBLXXXX001,0184369STRFXXXX001,0184800STRFXXXX001,432
0000430STBLXXXX001,0184801STRFXXXX001,0185232STRFXXXX001,432
0000431STBLXXXX001,0185233STRFXXXX001,0185664STRFXXXX001,432
0000432STBLXXXX001,0185665STRFXXXX001,0186096STRFXXXX001,432
0000433STBLXXXX001,0186097STRFXXXX001,0186528STRFXXXX001,432
0000434STBLXXXX001,0186529STRFXXXX001,0186960STRFXXXX001,432
0000435STBLXXXX001,0186961STRFXXXX001,0187392STRFXXXX001,432
0000436STBLXXXX001,0187393STRFXXXX001,0187824STRFXXXX001,432
0000437STBLXXXX001,0187825STRFXXXX001,0188256STRFXXXX001,432
0000438STBLXXXX001,0188257STRFXXXX001,0188688STRFXXXX001,432
0000439STBLXXXX001,0188689STRFXXXX001,0189120STRFXXXX001,432
0000440STBLXXXX001,0189121STRFXXXX001,0189552STRFXXXX001,432
0000441STBLXXXX001,0189553STRFXXXX001,0189984STRFXXXX001,432
0000442STBLXXXX001,0189985STRFXXXX001,0190416STRFXXXX001,432
0000443STBLXXXX001,0190417STRFXXXX001,0190848STRFXXXX001,432
0000444STBLXXXX001,0190849STRFXXXX001,0191280STRFXXXX001,432
0000445STBLXXXX001,0191281STRFXXXX001,0191712STRFXXXX001,432
0000446STBLXXXX001,0191713STRFXXXX001,0192144STRFXXXX001,432
0000447STBLXXXX001,0192145STRFXXXX001,0192576STRFXXXX001,432
0000448STBLXXXX001,0192577STRFXXXX001,0193008STRFXXXX001,432
0000449STBLXXXX001,0193009STRFXXXX001,0193440STRFXXXX001,432
0000450STBLXXXX001,0193441STRFXXXX001,0193872STRFXXXX001,432
0000451STBLXXXX001,0193873STRFXXXX001,0194304STRFXXXX001,432
0000452STBLXXXX001,0194305STRFXXXX001,0194736STRFXXXX001,432
0000453STBLXXXX001,0194737STRFXXXX001,0195168STRFXXXX001,432
0000454STBLXXXX001,0195169STRFXXXX001,0195600STRFXXXX001,432
0000455STBLXXXX001,0195601STRFXXXX001,0196032STRFXXXX001,432
0000456STBLXXXX001,0196033STRFXXXX001,0196464STRFXXXX001,432
0000457STBLXXXX001,0196465STRFXXXX001,0196896STRFXXXX001,432
0000458STBLXXXX001,0196897STRFXXXX001,0197328STRFXXXX001,432
0000459STBLXXXX001,0197329STRFXXXX001,0197760STRFXXXX001,432
0000460STBLXXXX001,0197761STRFXXXX001,0198192STRFXXXX001,432
0000461STBLXXXX001,0198193STRFXXXX001,0198624STRFXXXX001,432
0000462STBLXXXX001,0198625STRFXXXX001,0199056STRFXXXX001,432
0000463STBLXXXX001,0199057STRFXXXX001,0199488STRFXXXX001,432
0000464STBLXXXX001,0199489STRFXXXX001,0199920STRFXXXX001,432
0000465STBLXXXX001,0199921STRFXXXX001,0200352STRFXXXX001,432
0000466STBLXXXX001,0200353STRFXXXX001,0200784STRFXXXX001,432
0000467STBLXXXX001,0200785STRFXXXX001,0201216STRFXXXX001,432
0000468STBLXXXX001,0201217STRFXXXX001,0201648STRFXXXX001,432
0000469STBLXXXX001,0201649STRFXXXX001,0202080STRFXXXX001,432
0000470STBLXXXX001,0202081STRFXXXX001,0202512STRFXXXX001,432
0000471STBLXXXX001,0202513STRFXXXX001,0202944STRFXXXX001,432
0000472STBLXXXX001,0202945STRFXXXX001,0203376STRFXXXX001,432
0000473STBLXXXX001,0203377STRFXXXX001,0203808STRFXXXX001,432
0000474STBLXXXX001,0203809STRFXXXX001,0204240STRFXXXX001,432
0000475STBLXXXX001,0204241STRFXXXX001,0204672STRFXXXX001,432
0000476STBLXXXX001,0204673STRFXXXX001,0205104STRFXXXX001,432
0000477STBLXXXX001,0205105STRFXXXX001,0205536STRFXXXX001,432
0000478STBLXXXX001,0205537STRFXXXX001,0205968STRFXXXX001,432
0000479STBLXXXX001,0205969STRFXXXX001,0206400STRFXXXX001,432
0000480STBLXXXX001,0206401STRFXXXX001,0206832STRFXXXX001,432
0000481STBLXXXX001,0206833STRFXXXX001,0207264STRFXXXX001,432
0000482STBLXXXX001,0207265STRFXXXX001,0207696STRFXXXX001,432
0000483STBLXXXX001,0207697STRFXXXX001,0208128STRFXXXX001,432
0000484STBLXXXX001,0208129STRFXXXX001,0208560STRFXXXX001,432
0000485STBLXXXX001,0208561STRFXXXX001,0208992STRFXXXX001,432
0000486STBLXXXX001,0208993STRFXXXX001,0209424STRFXXXX001,432
0000487STBLXXXX001,0209425STRFXXXX001,0209856STRFXXXX001,432
0000488STBLXXXX001,0209857STRFXXXX001,0210288STRFXXXX001,432
0000489STBLXXXX001,0210289STRFXXXX001,0210720STRFXXXX001,432
0000490STBLXXXX001,0210721STRFXXXX001,0211152STRFXXXX001,432
0000491STBLXXXX001,0211153STRFXXXX001,0211584STRFXXXX001,432
0000492STBLXXXX001,0211585STRFXXXX001,0212016STRFXXXX001,432
0000493STBLXXXX001,0212017STRFXXXX001,0212448STRFXXXX001,432
0000494STBLXXXX001,0212449STRFXXXX001,0212880STRFXXXX001,432
0000495STBLXXXX001,0212881STRFXXXX001,0213312STRFXXXX001,432
0000496STBLXXXX001,0213313STRFXXXX001,0213744STRFXXXX001,432
0000497STBLXXXX001,0213745STRFXXXX001,0214176STRFXXXX001,432
0000498STBLXXXX001,0214177STRFXXXX001,0214608STRFXXXX001,432
0000499STBLXXXX001,0214609STRFXXXX001,0215040STRFXXXX001,432
0000500STBLXXXX001,0215041STRFXXXX001,0215472STRFXXXX001,432
0000501STBLXXXX001,0215473STRFXXXX001,0215904STRFXXXX001,432
0000502STBLXXXX001,0215905STRFXXXX001,0216336STRFXXXX001,432
0000503STBLXXXX001,0216337STRFXXXX001,0216768STRFXXXX001,432
0000504STBLXXXX001,0216769STRFXXXX001,0217200STRFXXXX001,432
0000505STBLXXXX001,0217201STRFXXXX001,0217632STRFXXXX001,432
0000506STBLXXXX001,0217633STRFXXXX001,0218064STRFXXXX001,432
0000507STBLXXXX001,0218065STRFXXXX001,0218496STRFXXXX001,432
0000508STBLXXXX001,0218497STRFXXXX001,0218928STRFXXXX001,432
0000509STBLXXXX001,0218929STRFXXXX001,0219360STRFXXXX001,432
0000510STBLXXXX001,0219361STRFXXXX001,0219792STRFXXXX001,432
0000511STBLXXXX001,0219793STRFXXXX001,0220224STRFXXXX001,432
0000512STBLXXXX001,0220225STRFXXXX001,0220656STRFXXXX001,432
0000513STBLXXXX001,0220657STRFXXXX001,0221088STRFXXXX001,432
0000514STBLXXXX001,0221089STRFXXXX001,0221520STRFXXXX001,432
0000515STBLXXXX001,0221521STRFXXXX001,0221952STRFXXXX001,432
0000516STBLXXXX001,0221953STRFXXXX001,0222384STRFXXXX001,432
0000517STBLXXXX001,0222385STRFXXXX001,0222816STRFXXXX001,432
0000518STBLXXXX001,0222817STRFXXXX001,0223248STRFXXXX001,432
0000519STBLXXXX001,0223249STRFXXXX001,0223680STRFXXXX001,432
0000520STBLXXXX001,0223681STRFXXXX001,0224112STRFXXXX001,432
0000521STBLXXXX001,0224113STRFXXXX001,0224544STRFXXXX001,432
0000522STBLXXXX001,0224545STRFXXXX001,0224976STRFXXXX001,432
0000523STBLXXXX001,0224977STRFXXXX001,0225408STRFXXXX001,432
0000524STBLXXXX001,0225409STRFXXXX001,0225840STRFXXXX001,432
0000525STBLXXXX001,0225841STRFXXXX001,0226272STRFXXXX001,432
0000526STBLXXXX001,0226273STRFXXXX001,0226704STRFXXXX001,432
0000527STBLXXXX001,0226705STRFXXXX001,0227136STRFXXXX001,432
0000528STBLXXXX001,0227137STRFXXXX001,0227568STRFXXXX001,432
0000529STBLXXXX001,0227569STRFXXXX001,0228000STRFXXXX001,432
0000530STBLXXXX001,0228001STRFXXXX001,0228432STRFXXXX001,432
0000531STBLXXXX001,0228433STRFXXXX001,0228864STRFXXXX001,432
0000532STBLXXXX001,0228865STRFXXXX001,0229296STRFXXXX001,432
0000533STBLXXXX001,0229297STRFXXXX001,0229728STRFXXXX001,432
0000534STBLXXXX001,0229729STRFXXXX001,0230160STRFXXXX001,432
0000535STBLXXXX001,0230161STRFXXXX001,0230592STRFXXXX001,432
0000536STBLXXXX001,0230593STRFXXXX001,0231024STRFXXXX001,432
0000537STBLXXXX001,0231025STRFXXXX001,0231456STRFXXXX001,432
0000538STBLXXXX001,0231457STRFXXXX001,0231888STRFXXXX001,432
0000539STBLXXXX001,0231889STRFXXXX001,0232320STRFXXXX001,432
0000540STBLXXXX001,0232321STRFXXXX001,0232752STRFXXXX001,432
0000541STBLXXXX001,0232753STRFXXXX001,0233184STRFXXXX001,432
0000542STBLXXXX001,0233185STRFXXXX001,0233616STRFXXXX001,432
0000543STBLXXXX001,0233617STRFXXXX001,0234048STRFXXXX001,432
0000544STBLXXXX001,0234049STRFXXXX001,0234480STRFXXXX001,432
0000545STBLXXXX001,0234481STRFXXXX001,0234912STRFXXXX001,432
0000546STBLXXXX001,0234913STRFXXXX001,0235344STRFXXXX001,432
0000547STBLXXXX001,0235345STRFXXXX001,0235776STRFXXXX001,432
0000548STBLXXXX001,0235777STRFXXXX001,0236208STRFXXXX001,432
0000549STBLXXXX001,0236209STRFXXXX001,0236640STRFXXXX001,432
0000550STBLXXXX001,0236641STRFXXXX001,0237072STRFXXXX001,432
0000551STBLXXXX001,0237073STRFXXXX001,0237504STRFXXXX001,432
0000552STBLXXXX001,0237505STRFXXXX001,0237936STRFXXXX001,432
0000553STBLXXXX001,0237937STRFXXXX001,0238368STRFXXXX001,432
0000554STBLXXXX001,0238369STRFXXXX001,0238800STRFXXXX001,432
0000555STBLXXXX001,0238801STRFXXXX001,0239232STRFXXXX001,432
0000556STBLXXXX001,0239233STRFXXXX001,0239664STRFXXXX001,432
0000557STBLXXXX001,0239665STRFXXXX001,0240096STRFXXXX001,432
0000558STBLXXXX001,0240097STRFXXXX001,0240528STRFXXXX001,432
0000559STBLXXXX001,0240529STRFXXXX001,0240960STRFXXXX001,432
0000560STBLXXXX001,0240961STRFXXXX001,0241392STRFXXXX001,432
0000561STBLXXXX001,0241393STRFXXXX001,0241824STRFXXXX001,432
0000562STBLXXXX001,0241825STRFXXXX001,0242256STRFXXXX001,432
0000563STBLXXXX001,0242257STRFXXXX001,0242688STRFXXXX001,432
0000564STBLXXXX001,0242689STRFXXXX001,0243120STRFXXXX001,432
0000565STBLXXXX001,0243121STRFXXXX001,0243552STRFXXXX001,432
0000566STBLXXXX001,0243553STRFXXXX001,0243984STRFXXXX001,432
0000567STBLXXXX001,0243985STRFXXXX001,0244416STRFXXXX001,432
0000568STBLXXXX001,0244417STRFXXXX001,0244848STRFXXXX001,432
0000569STBLXXXX001,0244849STRFXXXX001,0245280STRFXXXX001,432
0000570STBLXXXX001,0245281STRFXXXX001,0245712STRFXXXX001,432
0000571STBLXXXX001,0245713STRFXXXX001,0246144STRFXXXX001,432
0000572STBLXXXX001,0246145STRFXXXX001,0246576STRFXXXX001,432
0000573STBLXXXX001,0246577STRFXXXX001,0247008STRFXXXX001,432
0000574STBLXXXX001,0247009STRFXXXX001,0247440STRFXXXX001,432
0000575STBLXXXX001,0247441STRFXXXX001,0247872STRFXXXX001,432
0000576STBLXXXX001,0247873STRFXXXX001,0248304STRFXXXX001,432
0000577STBLXXXX001,0248305STRFXXXX001,0248736STRFXXXX001,432
0000578STBLXXXX001,0248737STRFXXXX001,0249168STRFXXXX001,432
0000579STBLXXXX001,0249169STRFXXXX001,0249600STRFXXXX001,432
0000580STBLXXXX001,0249601STRFXXXX001,0250032STRFXXXX001,432
0000581STBLXXXX001,0250033STRFXXXX001,0250464STRFXXXX001,432
0000582STBLXXXX001,0250465STRFXXXX001,0250896STRFXXXX001,432
0000583STBLXXXX001,0250897STRFXXXX001,0251328STRFXXXX001,432
0000584STBLXXXX001,0251329STRFXXXX001,0251760STRFXXXX001,432
0000585STBLXXXX001,0251761STRFXXXX001,0252192STRFXXXX001,432
0000586STBLXXXX001,0252193STRFXXXX001,0252624STRFXXXX001,432
0000587STBLXXXX001,0252625STRFXXXX001,0253056STRFXXXX001,432
